,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5090,U Mierendorffplatz,52.525978,13.305715,Phan Gia,52.52553171048029,13.306076532937752,Asian Restaurant
5091,U Mierendorffplatz,52.525978,13.305715,Timeless,52.52570773585907,13.311762702093581,Mexican Restaurant
5092,U Mierendorffplatz,52.525978,13.305715,Lidl,52.52783429999999,13.3075584,Supermarket
5093,U Mierendorffplatz,52.525978,13.305715,Coffeemeer,52.52503328882538,13.303625971170897,Coffee Shop
5094,U Mierendorffplatz,52.525978,13.305715,EDEKA,52.52577369462599,13.301872759717963,Supermarket
5095,U Mierendorffplatz,52.525978,13.305715,Österreich Park,52.52179857110962,13.30451087523427,Park
5096,U Mierendorffplatz,52.525978,13.305715,Sporthalle Charlottenburg,52.523570878468895,13.3054552830595,Gym
5097,U Mierendorffplatz,52.525978,13.305715,Mierendorffplatz,52.52607838423332,13.30516219139099,Plaza
5098,U Mierendorffplatz,52.525978,13.305715,Fressnapf,52.5235576,13.3093235,Pet Store
5099,U Mierendorffplatz,52.525978,13.305715,H U Mierendorffplatz,52.5262200716575,13.305421994872184,Bus Stop
5100,U Mierendorffplatz,52.525978,13.305715,Spreekrone Reederei Bruno Winkler,52.52445690323575,13.300355932382551,Boat or Ferry
5101,U Mierendorffplatz,52.525978,13.305715,Aparotel Hotel Berlin,52.5261463839976,13.300893916484915,Hotel
5102,U Möckernbrücke,52.498943999999995,13.383256,Grand Hostel,52.49842203535925,13.384516793290212,Hostel
5103,U Möckernbrücke,52.498943999999995,13.383256,Zieten-Apotheke,52.49811904906019,13.384931087493896,Pharmacy
5104,U Möckernbrücke,52.498943999999995,13.383256,HAU 2 | Hebbel am Ufer,52.49887755198866,13.385697648675205,Theater
5105,U Möckernbrücke,52.498943999999995,13.383256,Science Center Spektrum,52.49788644017145,13.379246459495729,Science Museum
5106,U Möckernbrücke,52.498943999999995,13.383256,Taverna Athene,52.498527907594045,13.385537236408604,Taverna
5107,U Möckernbrücke,52.498943999999995,13.383256,Liquidrom,52.50111299268382,13.381710724008686,Spa
5108,U Möckernbrücke,52.498943999999995,13.383256,HAU 1 | Hebbel am Ufer,52.500032189110684,13.387387820139207,Theater
5109,U Möckernbrücke,52.498943999999995,13.383256,Crowne Plaza Berlin Potsdamer Platz,52.5015295,13.3830256,Hotel
5110,U Möckernbrücke,52.498943999999995,13.383256,Schnittchen,52.496999152207074,13.384660932992407,Café
5111,U Möckernbrücke,52.498943999999995,13.383256,Ökotussi,52.498151706953045,13.38478088378906,Vegetarian / Vegan Restaurant
5112,U Möckernbrücke,52.498943999999995,13.383256,Deutsches Technikmuseum (Deutsches Technikmuseum Berlin),52.49845963432423,13.376881343063012,Science Museum
5113,U Möckernbrücke,52.498943999999995,13.383256,HAU 3 | Hebbel am Ufer,52.49753803223642,13.385848357590852,Theater
5114,U Möckernbrücke,52.498943999999995,13.383256,Ellys Back & Café,52.49818436482165,13.3853280544281,Bakery
5115,U Möckernbrücke,52.498943999999995,13.383256,Tempodrom,52.50184842363405,13.381294012069702,Concert Hall
5116,U Möckernbrücke,52.498943999999995,13.383256,Le Bon Mori,52.49967767873268,13.388140136629866,French Restaurant
5117,U Möckernbrücke,52.498943999999995,13.383256,Mirami - Sushi & Asia fusion cuisin,52.50176728510371,13.385925009408492,Asian Restaurant
5118,U Möckernbrücke,52.498943999999995,13.383256,boum,52.49981529823926,13.377295045397448,Café
5119,U Möckernbrücke,52.498943999999995,13.383256,Berlin Story Bunker,52.50287378291028,13.3803391456604,Historic Site
5120,U Möckernbrücke,52.498943999999995,13.383256,Fressnapf,52.5031111,13.3844918,Pet Store
5121,U Möckernbrücke,52.498943999999995,13.383256,Lidl,52.50313399139244,13.384509748184655,Supermarket
5122,U Möckernbrücke,52.498943999999995,13.383256,Diomira,52.50254960555231,13.385466706561486,Italian Restaurant
5123,U Möckernbrücke,52.498943999999995,13.383256,Museumsshop,52.49856755047515,13.377046687821368,Souvenir Shop
5124,U Mohrenstr.,52.51151899999999,13.383798,Lindt,52.510996,13.381404,Chocolate Shop
5125,U Mohrenstr.,52.51151899999999,13.383798,Hit Ullrich,52.511679829874616,13.383836366726397,Supermarket
5126,U Mohrenstr.,52.51151899999999,13.383798,COS,52.51089684560424,13.383017855404159,Clothing Store
5127,U Mohrenstr.,52.51151899999999,13.383798,LIU 成都味道,52.511107212858555,13.38751745258213,Noodle House
5128,U Mohrenstr.,52.51151899999999,13.383798,Nö!,52.51331214646562,13.386288285255432,Wine Bar
5129,U Mohrenstr.,52.51151899999999,13.383798,Steel Vintage Bikes Café,52.51279370993855,13.382495686054138,Café
5130,U Mohrenstr.,52.51151899999999,13.383798,UNIQLO,52.5100264,13.3798702,Clothing Store
5131,U Mohrenstr.,52.51151899999999,13.383798,Mall of Berlin,52.51053451604047,13.380936480568874,Shopping Mall
5132,U Mohrenstr.,52.51151899999999,13.383798,Motel One Berlin-Potsdamer Platz,52.50998769,13.38068002,Hotel
5133,U Mohrenstr.,52.51151899999999,13.383798,Museum für Kommunikation,52.50982208432867,13.38707685470581,Science Museum
5134,U Mohrenstr.,52.51151899999999,13.383798,The Mandala Suites,52.51161670319382,13.388785521292048,Vacation Rental
5135,U Mohrenstr.,52.51151899999999,13.383798,dm-drogerie markt,52.510524,13.389608,Drugstore
5136,U Mohrenstr.,52.51151899999999,13.383798,Big Stuff Smoked BBQ,52.51162744318173,13.384317955217282,Food Truck
5137,U Mohrenstr.,52.51151899999999,13.383798,Platz des Volksaufstandes von 1953,52.50996188932539,13.383976236044303,Plaza
5138,U Mohrenstr.,52.51151899999999,13.383798,Denkmal für die ermordeten Juden Europas,52.51386572739114,13.378545935106754,Monument / Landmark
5139,U Mohrenstr.,52.51151899999999,13.383798,Alnatura,52.51109923627007,13.389514804210874,Organic Grocery
5140,U Mohrenstr.,52.51151899999999,13.383798,Kusmi Tea,52.5103088,13.383286,Tea Room
5141,U Mohrenstr.,52.51151899999999,13.383798,Hotel NH Collection Berlin Mitte am Checkpoint Charlie,52.51030667486289,13.388410071849227,Hotel
5142,U Mohrenstr.,52.51151899999999,13.383798,Trabi-Safari / Trabi-World,52.50762662685895,13.386632240518113,Rental Car Location
5143,U Mohrenstr.,52.51151899999999,13.383798,Humus,52.510082523612645,13.379971258512054,Lebanese Restaurant
5144,U Mohrenstr.,52.51151899999999,13.383798,BoConcept,52.51203834481421,13.389782653854795,Furniture / Home Store
5145,U Mohrenstr.,52.51151899999999,13.383798,All Star Gym,52.510458900341575,13.381449158746472,Gym / Fitness Center
5146,U Mohrenstr.,52.51151899999999,13.383798,Baudenkmal Berliner Mauer | Berlin Wall Monument (Baudenkmal Berliner Mauer),52.50713170694858,13.384437561035156,Historic Site
5147,U Mohrenstr.,52.51151899999999,13.383798,India Club,52.514835149745636,13.379803689847819,Indian Restaurant
5148,U Mohrenstr.,52.51151899999999,13.383798,AVAN,52.50910138180226,13.388735019641526,Asian Restaurant
5149,U Mohrenstr.,52.51151899999999,13.383798,Teras,52.511405877615495,13.383519815179604,Food & Drink Shop
5150,U Mohrenstr.,52.51151899999999,13.383798,Pariser Platz,52.515292486801656,13.38004243120501,Plaza
5151,U Mohrenstr.,52.51151899999999,13.383798,Playmobil Fun Store,52.51066744815354,13.382652424801234,Toy / Game Store
5152,U Mohrenstr.,52.51151899999999,13.383798,Beef Grill Club by Hasir,52.51003530244375,13.379286611015566,Steakhouse
5153,U Mohrenstr.,52.51151899999999,13.383798,Edeka,52.510651410123145,13.380742149324792,Supermarket
5154,U Moritzplatz,52.503739,13.410947,Modulor,52.50349293851038,13.410140375994867,Arts & Crafts Store
5155,U Moritzplatz,52.503739,13.410947,Prinzessinnengärten,52.50286547589601,13.410995108138165,Garden
5156,U Moritzplatz,52.503739,13.410947,JustMusic,52.50397422151317,13.408974409103394,Music Store
5157,U Moritzplatz,52.503739,13.410947,motion*s (motion*s Tanz- und Bewegungsstudio),52.50323297954792,13.408416509628294,Dance Studio
5158,U Moritzplatz,52.503739,13.410947,Hürrem Sultan Lounge,52.503235887804195,13.412504196166992,Hookah Bar
5159,U Moritzplatz,52.503739,13.410947,Flying Steps Academy,52.50301816496556,13.407391986424827,Dance Studio
5160,U Moritzplatz,52.503739,13.410947,SPREE CrossFit,52.502843806522364,13.407586669756228,Gym / Fitness Center
5161,U Moritzplatz,52.503739,13.410947,Buchhandlung am Moritzplatz,52.50356439036725,13.41027681121108,Bookstore
5162,U Moritzplatz,52.503739,13.410947,B-swingt,52.50180944600324,13.411082364671932,Dance Studio
5163,U Moritzplatz,52.503739,13.410947,Kombrink,52.50398,13.41538,Bistro
5164,U Moritzplatz,52.503739,13.410947,ORA,52.501403,13.415892,Cocktail Bar
5165,U Moritzplatz,52.503739,13.410947,Zur kleinen Markthalle,52.50368801649531,13.416499218813899,German Restaurant
5166,U Moritzplatz,52.503739,13.410947,minimum im Aufbau Haus,52.50318334,13.40982699,Furniture / Home Store
5167,U Moritzplatz,52.503739,13.410947,Bakery & Coffee,52.50616019189693,13.406130590001856,Café
5168,U Moritzplatz,52.503739,13.410947,Ritter Butzke,52.50282340294553,13.40804611989337,Nightclub
5169,U Moritzplatz,52.503739,13.410947,Sol y Sombra,52.502820675654284,13.415470547916776,Spanish Restaurant
5170,U Moritzplatz,52.503739,13.410947,Obermaier Restaurant-Salon,52.500206,13.4149685,German Restaurant
5171,U Moritzplatz,52.503739,13.410947,Cevichería,52.501338223645014,13.416600211798988,Peruvian Restaurant
5172,U Moritzplatz,52.503739,13.410947,Die Henne,52.504211725677145,13.417590759880886,German Restaurant
5173,U Moritzplatz,52.503739,13.410947,Dookie,52.502998,13.409968,Pizza Place
5174,U Moritzplatz,52.503739,13.410947,ÏMA Design Village,52.50202852864877,13.4111661803341,Event Space
5175,U Moritzplatz,52.503739,13.410947,Butterbrot,52.501656,13.417417,Café
5176,U Moritzplatz,52.503739,13.410947,Parantez,52.50253778839047,13.416964513558828,Restaurant
5177,U Moritzplatz,52.503739,13.410947,Würgeengel,52.50112878160974,13.416822217344999,Cocktail Bar
5178,U Moritzplatz,52.503739,13.410947,fsk Kino,52.50192137511588,13.415113870318526,Indie Movie Theater
5179,U Moritzplatz,52.503739,13.410947,Motel One Berlin-Mitte,52.50421594335257,13.411136720865482,Hotel
5180,U Moritzplatz,52.503739,13.410947,Der Milchladen,52.5019072280175,13.416220794640125,Bistro
5181,U Moritzplatz,52.503739,13.410947,Hotel Orania,52.50208531379589,13.416747536264154,Hotel
5182,U Moritzplatz,52.503739,13.410947,Burgers & Hiphop,52.50313773939755,13.408944084296653,Burger Joint
5183,U Moritzplatz,52.503739,13.410947,Misafir,52.5032457880571,13.412429635330698,Café
5184,U Naturkundemuseum,52.531254000000004,13.382415,Hotel i31,52.53110676192711,13.384270175108345,Hotel
5185,U Naturkundemuseum,52.531254000000004,13.382415,Titanic Chaussee Berlin,52.53221498566308,13.381012498971051,Hotel
5186,U Naturkundemuseum,52.531254000000004,13.382415,Museum für Naturkunde,52.53027102772721,13.379281262570908,Science Museum
5187,U Naturkundemuseum,52.531254000000004,13.382415,+84,52.53263948958928,13.379511380072778,Vegetarian / Vegan Restaurant
5188,U Naturkundemuseum,52.531254000000004,13.382415,19grams,52.53303691027667,13.380054366842362,Coffee Shop
5189,U Naturkundemuseum,52.531254000000004,13.382415,La Femme,52.532357319903646,13.380478620529175,Breakfast Spot
5190,U Naturkundemuseum,52.531254000000004,13.382415,R/D,52.5302338636797,13.383697271347046,Coffee Shop
5191,U Naturkundemuseum,52.531254000000004,13.382415,Oslo Kaffebar,52.53102915837446,13.386889100074768,Coffee Shop
5192,U Naturkundemuseum,52.531254000000004,13.382415,Nou Tango,52.53200565410527,13.380411242866813,Dance Studio
5193,U Naturkundemuseum,52.531254000000004,13.382415,Dorotheenstädtischer Friedhof,52.52874576715398,13.384013459230324,Cemetery
5194,U Naturkundemuseum,52.531254000000004,13.382415,Ballhaus Berlin,52.532087903414855,13.380344420285835,Nightclub
5195,U Naturkundemuseum,52.531254000000004,13.382415,befine Sports & Spa,52.532833394652,13.381817883558163,Gym / Fitness Center
5196,U Naturkundemuseum,52.531254000000004,13.382415,BeachMitte,52.533986,13.383423,Volleyball Court
5197,U Naturkundemuseum,52.531254000000004,13.382415,Cô Chu Vietnamese Gourmet,52.53102164669438,13.384754859298212,Vietnamese Restaurant
5198,U Naturkundemuseum,52.531254000000004,13.382415,miniloft Apartment Hotel,52.52917519973758,13.379860964207067,Hotel
5199,U Naturkundemuseum,52.531254000000004,13.382415,Alnatura,52.528486976569134,13.386047279562225,Organic Grocery
5200,U Naturkundemuseum,52.531254000000004,13.382415,dm-drogerie markt,52.531042768272634,13.38539118954941,Drugstore
5201,U Naturkundemuseum,52.531254000000004,13.382415,Pascarella,52.53224028238963,13.380982905663293,Trattoria/Osteria
5202,U Naturkundemuseum,52.531254000000004,13.382415,Espresso House,52.53066,13.383123,Coffee Shop
5203,U Naturkundemuseum,52.531254000000004,13.382415,Schnitzelei,52.52856325875209,13.38722770446947,Schnitzel Restaurant
5204,U Naturkundemuseum,52.531254000000004,13.382415,Café Bondi,52.530319398010086,13.387454917590597,Café
5205,U Naturkundemuseum,52.531254000000004,13.382415,Alt Berlin,52.532182777021156,13.380578071432847,Pub
5206,U Naturkundemuseum,52.531254000000004,13.382415,Petrarca,52.52914290417412,13.38831603527069,Italian Restaurant
5207,U Naturkundemuseum,52.531254000000004,13.382415,Rutz,52.52821656790863,13.38612835688587,Wine Bar
5208,U Naturkundemuseum,52.531254000000004,13.382415,The Castle,52.53163895030821,13.388372034743451,Beer Bar
5209,U Naturkundemuseum,52.531254000000004,13.382415,Takumi NINE Sapporo,52.52905523360627,13.384862681966906,Ramen Restaurant
5210,U Naturkundemuseum,52.531254000000004,13.382415,EINS,52.529459790048676,13.388038964477568,German Restaurant
5211,U Naturkundemuseum,52.531254000000004,13.382415,Besucherzentrum | Visitor Center (Besucherzentrum),52.53376701989025,13.387484550476074,Tourist Information Center
5212,U Naturkundemuseum,52.531254000000004,13.382415,EDEKA Sapphire,52.5343735,13.3789948,Supermarket
5213,U Naturkundemuseum,52.531254000000004,13.382415,Adina Apartment Hotel Berlin Hauptbahnhof,52.528357586628374,13.37793989438129,Hotel
5214,U Nauener Platz,52.551524,13.367365,Stranero,52.55213605629426,13.36400082389332,Pizza Place
5215,U Nauener Platz,52.551524,13.367365,Hak-Bäckerei,52.55202383127641,13.36616737247823,Bakery
5216,U Nauener Platz,52.551524,13.367365,Jatz,52.550326782170295,13.368970443848335,Bar
5217,U Nauener Platz,52.551524,13.367365,eismanufaktur Berlin,52.549935062868556,13.36366539986049,Ice Cream Shop
5218,U Nauener Platz,52.551524,13.367365,ExRotaprint Kantine,52.550426777366006,13.369833263702342,Restaurant
5219,U Nauener Platz,52.551524,13.367365,Café Cralle,52.55061901645171,13.363448964664057,Bar
5220,U Nauener Platz,52.551524,13.367365,Piano Salon Christophori,52.55165518280535,13.373826742172241,Piano Bar
5221,U Nauener Platz,52.551524,13.367365,Dan Thai Food,52.547587499002105,13.369250244095339,Thai Restaurant
5222,U Nauener Platz,52.551524,13.367365,Basalt,52.55084017306586,13.36078223703918,Bar
5223,U Nauener Platz,52.551524,13.367365,Dujardin,52.55078507397972,13.373720076713314,Bar
5224,U Nauener Platz,52.551524,13.367365,Café Pförtner,52.55195266468632,13.374412706997814,Café
5225,U Nauener Platz,52.551524,13.367365,THE BASE,52.5524226566702,13.373963882915639,Soccer Field
5226,U Nauener Platz,52.551524,13.367365,NOKA KOREA Karaoke,52.549672628561545,13.365501944716675,Karaoke Bar
5227,U Nauener Platz,52.551524,13.367365,Motte,52.549521,13.361872,Café
5228,U Nauener Platz,52.551524,13.367365,Brunnenplatz,52.55015487644891,13.373170180440079,Park
5229,U Nauener Platz,52.551524,13.367365,Kiki Sol,52.54759,13.368839,Bar
5230,U Nauener Platz,52.551524,13.367365,Pingolino Eis,52.54959129512073,13.36156409444089,Ice Cream Shop
5231,U Nauener Platz,52.551524,13.367365,Lino's Barbecue,52.549359,13.361592,BBQ Joint
5232,U Nauener Platz,52.551524,13.367365,Analog,52.55109617899823,13.372222834223846,Dive Bar
5233,U Nauener Platz,52.551524,13.367365,Schäfer,52.55259381594814,13.361794258513656,Mediterranean Restaurant
5234,U Nauener Platz,52.551524,13.367365,WG Bar,52.54944512055773,13.362060841987589,Bar
5235,U Nauener Platz,52.551524,13.367365,Uferlos,52.550711564538446,13.37351774348041,Restaurant
5236,U Nauener Platz,52.551524,13.367365,ULTramen,52.550564,13.36613,Ramen Restaurant
5237,U Nauener Platz,52.551524,13.367365,Lidl,52.5493923,13.3694466,Supermarket
5238,U Nauener Platz,52.551524,13.367365,LaLuz,52.55259671945198,13.360379516438826,Event Space
5239,U Neu-Westend,52.516408999999996,13.259910000000001,Westend Klause,52.516494,13.260109,Bar
5240,U Neu-Westend,52.516408999999996,13.259910000000001,Wiener Conditorei Caffeehaus am Steubenplatz,52.51607075125315,13.260251416623968,Café
5241,U Neu-Westend,52.516408999999996,13.259910000000001,Rossmann,52.51527688160554,13.262164141438525,Drugstore
5242,U Neu-Westend,52.516408999999996,13.259910000000001,Brixplatz,52.51953823762239,13.255100971313913,Park
5243,U Neu-Westend,52.516408999999996,13.259910000000001,Il Cardinale,52.519547034971666,13.255147232403795,Italian Restaurant
5244,U Neu-Westend,52.516408999999996,13.259910000000001,Orchidee,52.513589832417374,13.264944364095593,Thai Restaurant
5245,U Neu-Westend,52.516408999999996,13.259910000000001,Butter Lindner,52.51619348836823,13.260541009231464,Gourmet Shop
5246,U Neu-Westend,52.516408999999996,13.259910000000001,Cafe Kuhn,52.51555307825961,13.262388034011481,Café
5247,U Neu-Westend,52.516408999999996,13.259910000000001,Bäckerei Zimmermann,52.51791434529462,13.258571651791707,Bakery
5248,U Neu-Westend,52.516408999999996,13.259910000000001,Ital. Eis Gloria,52.5162587700766,13.260991698685274,Ice Cream Shop
5249,U Neu-Westend,52.516408999999996,13.259910000000001,H U Neu-Westend,52.51627309503223,13.260347843170166,Bus Stop
5250,U Neu-Westend,52.516408999999996,13.259910000000001,U Neu-Westend,52.51619474835671,13.259725570678711,Metro Station
5251,U Neu-Westend,52.516408999999996,13.259910000000001,Il Cardinale,52.516325,13.259847,Italian Restaurant
5252,U Neu-Westend,52.516408999999996,13.259910000000001,Nahkauf Burkart,52.51667387270586,13.26080248631938,Liquor Store
5253,U Neu-Westend,52.516408999999996,13.259910000000001,Steubenplatz,52.51620646150641,13.260896236744173,Plaza
5254,U Neu-Westend,52.516408999999996,13.259910000000001,Markt Preussenallee,52.514405472929475,13.259770874659038,Food Truck
5255,U Neu-Westend,52.516408999999996,13.259910000000001,Access Tankstelle,52.514872155045744,13.262471676621514,Gas Station
5256,U Neu-Westend,52.516408999999996,13.259910000000001,EDEKA Wirsich,52.51853387,13.25711301,Supermarket
5257,U Neu-Westend,52.516408999999996,13.259910000000001,Bäcker Wiedemann,52.51914570999911,13.257386684417725,Bakery
5258,U Neu-Westend,52.516408999999996,13.259910000000001,H Hessenallee,52.51373790510682,13.263158074283185,Bus Stop
5259,U Neu-Westend,52.516408999999996,13.259910000000001,Imbiss Olympische Brücke,52.51600114531115,13.254158830258532,Fast Food Restaurant
5260,U Neu-Westend,52.516408999999996,13.259910000000001,Ruhwaldpark,52.519596266358505,13.255064770683813,Park
5261,U Neu-Westend,52.516408999999996,13.259910000000001,Eis-Café Emporio,52.51971039774569,13.254940152710097,Ice Cream Shop
5262,U Nollendorfplatz,52.499643999999996,13.353825,Urban Nation,52.498676,13.356538,Art Gallery
5263,U Nollendorfplatz,52.499643999999996,13.353825,W - Der Imbiss,52.498094941276634,13.35315222268769,Vegetarian / Vegan Restaurant
5264,U Nollendorfplatz,52.499643999999996,13.353825,Heile Welt,52.49901826478554,13.351765546035995,Gay Bar
5265,U Nollendorfplatz,52.499643999999996,13.353825,Bejte Ethiopia,52.499382891818414,13.357073664665222,Ethiopian Restaurant
5266,U Nollendorfplatz,52.499643999999996,13.353825,Stagger Lee,52.49771761410062,13.35154363135249,Cocktail Bar
5267,U Nollendorfplatz,52.499643999999996,13.353825,Neelou Lounge,52.5011586,13.354028,Hookah Bar
5268,U Nollendorfplatz,52.499643999999996,13.353825,Winterfeldtplatz,52.49734743029638,13.353790143325856,Plaza
5269,U Nollendorfplatz,52.499643999999996,13.353825,Il Valentino,52.50179676429753,13.355430005213929,Italian Restaurant
5270,U Nollendorfplatz,52.499643999999996,13.353825,Mmaah,52.49796380961263,13.352626749514283,Korean Restaurant
5271,U Nollendorfplatz,52.499643999999996,13.353825,Lebensstern Bar im Einstein,52.5020043933603,13.354558637625267,Bar
5272,U Nollendorfplatz,52.499643999999996,13.353825,Impala Coffee,52.498455,13.3545,Coffee Shop
5273,U Nollendorfplatz,52.499643999999996,13.353825,Green Door,52.49693323125304,13.353077482756406,Cocktail Bar
5274,U Nollendorfplatz,52.499643999999996,13.353825,Berkis,52.49686496762393,13.353624343872069,Greek Restaurant
5275,U Nollendorfplatz,52.499643999999996,13.353825,Café Einstein Stammhaus,52.5021,13.354641,Café
5276,U Nollendorfplatz,52.499643999999996,13.353825,Nachbar,52.497356,13.354218,Cocktail Bar
5277,U Nollendorfplatz,52.499643999999996,13.353825,Kiez Eis,52.496941782707246,13.353624026622834,Café
5278,U Nollendorfplatz,52.499643999999996,13.353825,Wochenmarkt Winterfeldtplatz,52.49650554554704,13.354381300746889,Farmers Market
5279,U Nollendorfplatz,52.499643999999996,13.353825,Alnatura,52.49994971295512,13.35450668992433,Organic Grocery
5280,U Nollendorfplatz,52.499643999999996,13.353825,New Action,52.500232987316636,13.349644003739185,Gay Bar
5281,U Nollendorfplatz,52.499643999999996,13.353825,Maxway Coffee,52.49745659911064,13.354411170186017,Coffee Shop
5282,U Nollendorfplatz,52.499643999999996,13.353825,Boxer Berlin,52.497484540918535,13.349587865148509,Men's Store
5283,U Nollendorfplatz,52.499643999999996,13.353825,Habibi,52.496702737743355,13.354166146849401,Falafel Restaurant
5284,U Nollendorfplatz,52.499643999999996,13.353825,GEAR Berlin,52.49840346172581,13.348169832812236,Men's Store
5285,U Nollendorfplatz,52.499643999999996,13.353825,Mister B Berlin,52.49814244738462,13.34905919674051,Adult Boutique
5286,U Nollendorfplatz,52.499643999999996,13.353825,Trattoria Boccacelli,52.49706792402759,13.355945655548956,Trattoria/Osteria
5287,U Nollendorfplatz,52.499643999999996,13.353825,Sally Bowles,52.49992080433875,13.349601398452773,Bar
5288,U Nollendorfplatz,52.499643999999996,13.353825,Romeo und Romeo,52.498299277987925,13.34950196589679,Coffee Shop
5289,U Nollendorfplatz,52.499643999999996,13.353825,Getränke Hoffmann,52.501404199085314,13.358036314439119,Liquor Store
5290,U Nollendorfplatz,52.499643999999996,13.353825,April,52.496746037196246,13.351683774104766,Breakfast Spot
5291,U Nollendorfplatz,52.499643999999996,13.353825,frontplay,52.49797478968596,13.348696394384682,Men's Store
5292,U Olympia-Stadion,52.517047999999996,13.2505,Olympischer Platz,52.515355527844946,13.245646931346155,Plaza
5293,U Olympia-Stadion,52.517047999999996,13.2505,U-Bahn-Museum,52.5171598742161,13.250216286841614,History Museum
5294,U Olympia-Stadion,52.517047999999996,13.2505,Brixplatz,52.51953823762239,13.255100971313913,Park
5295,U Olympia-Stadion,52.517047999999996,13.2505,Il Cardinale,52.519547034971666,13.255147232403795,Italian Restaurant
5296,U Olympia-Stadion,52.517047999999996,13.2505,U Olympia-Stadion,52.517266257038266,13.250126074543235,Metro Station
5297,U Olympia-Stadion,52.517047999999996,13.2505,Imbiss Olympische Brücke,52.51600114531115,13.254158830258532,Fast Food Restaurant
5298,U Olympia-Stadion,52.517047999999996,13.2505,Ruhwaldpark,52.519596266358505,13.255064770683813,Park
5299,U Olympia-Stadion,52.517047999999996,13.2505,Eis-Café Emporio,52.51971039774569,13.254940152710097,Ice Cream Shop
5300,U Olympia-Stadion,52.517047999999996,13.2505,EDEKA Wirsich,52.51853387,13.25711301,Supermarket
5301,U Onkel Toms Hütte,52.450146,13.254016,Der Kretaner,52.44999443028993,13.254900774710524,Greek Restaurant
5302,U Onkel Toms Hütte,52.450146,13.254016,nahkauf,52.44954389,13.25205889,Supermarket
5303,U Onkel Toms Hütte,52.450146,13.254016,H Onkel-Tom-Straße,52.450280911718544,13.251586477935726,Bus Stop
5304,U Onkel Toms Hütte,52.450146,13.254016,Asia Imbiss,52.45009170054011,13.253020338247346,Asian Restaurant
5305,U Oranienburger Tor,52.525163,13.387587,Hackendahl,52.52529508604056,13.387141227722168,Pub
5306,U Oranienburger Tor,52.525163,13.387587,Casalot,52.52472050168859,13.386438043942858,Middle Eastern Restaurant
5307,U Oranienburger Tor,52.525163,13.387587,Chicago Williams BBQ,52.526894,13.385882,BBQ Joint
5308,U Oranienburger Tor,52.525163,13.387587,Zenkichi,52.52447181881935,13.389098274646114,Japanese Restaurant
5309,U Oranienburger Tor,52.525163,13.387587,Marral,52.5272141418011,13.388527929782867,Middle Eastern Restaurant
5310,U Oranienburger Tor,52.525163,13.387587,Magic John’s,52.526099,13.388971,Pizza Place
5311,U Oranienburger Tor,52.525163,13.387587,Pantry,52.52661826089827,13.387147178217848,Mediterranean Restaurant
5312,U Oranienburger Tor,52.525163,13.387587,Friedrichstadt-Palast,52.52391122509535,13.38827848434448,Performing Arts Venue
5313,U Oranienburger Tor,52.525163,13.387587,House of Small Wonder,52.52449871855808,13.389206528663635,Breakfast Spot
5314,U Oranienburger Tor,52.525163,13.387587,Chimosa,52.526652532016676,13.389433356070096,Athletics & Sports
5315,U Oranienburger Tor,52.525163,13.387587,Brillant in Mitte,52.523537765643425,13.387768518737785,Optical Shop
5316,U Oranienburger Tor,52.525163,13.387587,Sammlung Boros,52.523351703701536,13.38421304897798,Art Gallery
5317,U Oranienburger Tor,52.525163,13.387587,Dada Falafel,52.52626226522993,13.388199860201825,Falafel Restaurant
5318,U Oranienburger Tor,52.525163,13.387587,Grill Royal,52.52255996031185,13.388450145721436,Steakhouse
5319,U Oranienburger Tor,52.525163,13.387587,espresso-ambulanz,52.52600005504263,13.388053178787231,Coffee Shop
5320,U Oranienburger Tor,52.525163,13.387587,Generator Berlin Mitte,52.52496806114095,13.39125614991971,Hostel
5321,U Oranienburger Tor,52.525163,13.387587,CousCous,52.52690479933622,13.387177108132594,Vegetarian / Vegan Restaurant
5322,U Oranienburger Tor,52.525163,13.387587,Smart Deli,52.528094,13.38906,Japanese Restaurant
5323,U Oranienburger Tor,52.525163,13.387587,Berliner Ensemble,52.5221813376035,13.385939598083496,Theater
5324,U Oranienburger Tor,52.525163,13.387587,Heart of Gold Hostel,52.52444772680701,13.391793490629626,Hostel
5325,U Oranienburger Tor,52.525163,13.387587,Schnitzelei,52.52856325875209,13.38722770446947,Schnitzel Restaurant
5326,U Oranienburger Tor,52.525163,13.387587,Alnatura,52.528486976569134,13.386047279562225,Organic Grocery
5327,U Oranienburger Tor,52.525163,13.387587,LangerBlomqvist,52.52345166483482,13.384805901403862,Bookstore
5328,U Oranienburger Tor,52.525163,13.387587,St Christopher's Berlin Mitte Hostel,52.52362060546424,13.390963284366872,Hostel
5329,U Oranienburger Tor,52.525163,13.387587,Rutz,52.52821656790863,13.38612835688587,Wine Bar
5330,U Oranienburger Tor,52.525163,13.387587,Pho,52.526253720848445,13.387853951652607,Vietnamese Restaurant
5331,U Oranienburger Tor,52.525163,13.387587,Aufsturz,52.5250274559564,13.392162322998047,Pub
5332,U Oranienburger Tor,52.525163,13.387587,Leonardo Hotel Mitte,52.523040806885476,13.386137883477476,Hotel
5333,U Oranienburger Tor,52.525163,13.387587,Deutsches Theater,52.52396965047738,13.382001224952836,Theater
